,sku_id,product_name,failure_reasons,business_name
1635,1121,AZWAIN,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1636,1122,Black Pepper,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1637,1123,Black Pepper,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1638,1124,Black Pepper,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1639,1125,Black Till,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1640,1126,Black Till,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1641,1127,Byadgi CHILLI,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1642,1128,Byadgi CHILLI,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1643,1129,Lavang,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1644,1130,Lavang,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1645,1131,Cardamom,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1646,1132,Cardamom,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1647,1133,Cocum,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1648,1134,Cocum,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1649,1135,Cocum,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1650,1136,Cocum,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1651,1137,Coriander Seeds,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1652,1138,Coriander Seeds,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1653,1139,Coriander Seeds,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1654,1154,Jeera Seeds,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1655,1155,Methi Seeds,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1656,1156,Methi Seeds,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1657,1157,Methi Seeds,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1658,1158,Mustard Seeds Big,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1659,1159,Mustard Seeds Big,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1660,1160,Mustard Seeds Small,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1661,1161,Mustard Seeds Small,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1662,1162,Nutmeg,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1663,1163,Nutmeg,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1664,1164,Patre (Nutmeg Flower),"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1665,1165,Patre (Nutmeg Flower),"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1666,1166,Sauff,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1667,1167,Sauff,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1668,1168,Sauff,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1669,1169,Star Anise,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1670,1170,Star Anise,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1671,1171,Stemless Ghatti Chilli,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1672,1172,Stemless Ghatti Chilli,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1673,1173,Stemless Ghatti Chilli,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1674,1174,Stemless Ghatti Chilli,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1675,1175,Tej Patta,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1676,1176,Tej Patta,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1677,1177,Whole Turmeric ,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1678,1178,Whole Turmeric ,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1679,1179,Whole Turmeric ,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1680,1948,term putting,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1681,1949,efg,"['Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1682,1966,motoz,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1683,1967,allo,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1684,1112,Ponds Sandal,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1685,915,Soya Chunks,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1686,2799,motoz,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1687,2800,motoz,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1688,2801,motoz,"['Missing product images', 'Missing sku properties', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1689,1117,Ponds Pink,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1690,1110,Ponds Pink,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1691,8441,Cheese Maggi,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1692,908,Red Painting,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1693,8469,test product,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1694,8471,Product ONe,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1695,8466,test_product,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1696,8470,abcd,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1697,8465,test_product,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1698,8467,test_product,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1699,8468,test_product,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1700,8472,Product ONe,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1701,8476,mirchi new,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1702,8478,Product created,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1703,8491,Product created,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1704,8502,okokkok,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1705,8492,Product created,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1706,8503,New 24,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1707,8477,mirchi new,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1708,8618,tata tea,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1709,8629,Babycorn Cheese Sandwich,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1710,8651,Paneer Pizza,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1711,8653,Creamy Tomato,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1712,9458,100% Whole Wheat Bread,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1713,9462,Kulcha,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1714,9526,Banana,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1715,9524,Beetroot,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1716,9553,Lettuce,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1717,9551,Avacado,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1718,9603,Mushroom,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1719,9602,Mushroom,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1720,9606,Garlic,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1721,9640,Bhindi,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1722,9636,Bitter Gourd (Karela),"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1723,9635,Bitter Gourd (Karela),"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1724,9634,Bitter Gourd (Karela),"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1725,9633,Bitter Gourd (Karela),"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1726,9632,Bottle Gourd (Loki),"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1727,9631,Bottle Gourd (Loki),"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1728,9630,Bottle Gourd (Loki),"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1729,9629,Bottle Gourd (Loki),"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1730,9628,Brinjal,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1731,9627,Brinjal,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1732,9626,Brinjal,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1733,9625,Brinjal,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1734,9624,Cabbage,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1735,9623,Cabbage,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1736,9622,Cabbage,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1737,9621,Cabbage,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1738,9620,Capsicum,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1739,9619,Capsicum,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1740,9618,Capsicum,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1741,9617,Capsicum,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1742,9612,Chilli,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1743,9616,Carrot,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1744,9615,Carrot,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1745,9614,Carrot,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1746,9613,Carrot,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1747,9605,Ginger Indian,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1748,9611,Cucumber,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1749,9610,Cucumber,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1750,9609,Cucumber,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1751,9608,Cucumber,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1752,9607,DrumStick each,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1753,9604,Lemon,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1754,9661,Masala Lemonade,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1755,9648,Arbi,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1756,9647,Arbi,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1757,9646,Arbi,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1758,9645,Arbi,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1759,9568,Basale Leaf,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1760,9517,Mango ( banganpali),"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1761,9675,Beans,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1762,9662,Lime Soda,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1763,9812,Litchi,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1764,10978,mirchi new,"['Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1765,11234,Lime Soda,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1766,12090,Paneer Returns,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1767,12089,Paneer,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1768,12088,100% Whole Wheat Bread,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1769,12082,Chana Dosa,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1770,909,Small Black Channa,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1771,12154,Test New Product,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1772,12155,Test New Product,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1773,12225,test product - I,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1774,12226,test product - II,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1775,12228,test product - III,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1776,12229,test product - IV,"['Missing product images', 'Missing manufacture name', 'Missing manufacture address']",Marlin Artss
1777,13420,Kulcha 2 Pieces,Missing ondc category,5 star bekary
1778,13405,Whole Wheat Bread,Missing ondc category,5 star bekary
1779,13399,Fruit Bread,Missing ondc category,5 star bekary
1780,13398,Cream Bun,Missing ondc category,5 star bekary
1781,13394,Fruit Bun,Missing ondc category,5 star bekary
1782,13393,Triangular Sandwich Bread,Missing ondc category,5 star bekary
1783,13392,Bun,Missing ondc category,5 star bekary
1784,13391,Bun,Missing ondc category,5 star bekary
1785,13400,Multi Grain Wheat Bread,Missing ondc category,5 star bekary
1786,13402,Pav,Missing ondc category,5 star bekary
1787,13401,Pav,Missing ondc category,5 star bekary
1788,13408,Oat Bread,Missing ondc category,5 star bekary
1789,13409,JUMBO LARGE,Missing ondc category,5 star bekary
1790,13411,Garlic bread,Missing ondc category,5 star bekary
1791,13424,Oats loaf,Missing ondc category,5 star bekary
1792,13423,Olive Loaf,Missing ondc category,5 star bekary
1793,13422,Garlic Loaf,Missing ondc category,5 star bekary
1794,13421,Multigran Burger,Missing ondc category,5 star bekary
1795,13419,Pizza base set of 2,Missing ondc category,5 star bekary
1796,13418,Multigran Croissant,Missing ondc category,5 star bekary
1797,13417,Plain Croissant,Missing ondc category,5 star bekary
1798,13416,Fruit Bun pack of 2 Pieces,Missing ondc category,5 star bekary
1799,13415,Burger Bun pack of 4 Pieces,Missing ondc category,5 star bekary
1800,13414,Pav Bun pack of 6 Pieces,Missing ondc category,5 star bekary
1801,13413,Sub bread,Missing ondc category,5 star bekary
1802,13412,Chilli Coriander,Missing ondc category,5 star bekary
1803,13410,Jumbo bread White,Missing ondc category,5 star bekary
1804,13407,Brown Bread,Missing ondc category,5 star bekary
1805,13406,Milk Bread,Missing ondc category,5 star bekary
1806,13404,Multigrain Bread,Missing ondc category,5 star bekary
1807,13403,Sandwich Bread,Missing ondc category,5 star bekary
1808,13397,Burger Bun,Missing ondc category,5 star bekary
1809,13396,Plain Bread,Missing ondc category,5 star bekary
1810,13395,Pizza Base,Missing ondc category,5 star bekary
1811,13390,Half Bread,Missing ondc category,5 star bekary
1812,13588,Watermelon,Missing ondc category,Venture X
1813,13587,Cake,Missing ondc category,Venture X
1814,13586,Babycorn Cheese Sandwich,Missing ondc category,Venture X
1815,13522,Maggi,Missing ondc category,Venture X
1816,13521,Maggi,Missing ondc category,Venture X
1817,3949,lifebouy,Missing ondc category,Venture X
1818,4187,hamam,Missing ondc category,Venture X
1819,16197,Niv's Product,Missing ondc category,Test Store
1820,16195,Floral Cake-01,Missing ondc category,Test Store
1821,16193,Box,Missing ondc category,Test Store
1822,16081,Curd,Missing ondc category,Test Store
1823,16080,Milk shake,Missing ondc category,Test Store
1824,16079,butter milk,Missing ondc category,Test Store
1825,15865,Test,Missing ondc category,Test Store
1826,15371,sunscreen1,Missing ondc category,Test Store
1827,15370,sunscreen,Missing ondc category,Test Store
1828,15297,Cabbage (Yelekosu),Missing ondc category,Test Store
1829,15296,Cabbage (Yelekosu),Missing ondc category,Test Store
1830,15295,Beatroot,Missing ondc category,Test Store
1831,15294,Beatroot,Missing ondc category,Test Store
1832,15293,Beatroot,Missing ondc category,Test Store
1833,15292,Beans(White beans),Missing ondc category,Test Store
1834,15291,Beans(White beans),Missing ondc category,Test Store
1835,15290,Beans(White beans),Missing ondc category,Test Store
1836,15289,Baby Corn,Missing ondc category,Test Store
1837,15188,Floral Cake-02,Missing ondc category,Test Store
1838,15187,Floral Cake-01,Missing ondc category,Test Store
1839,15181,test Product,Missing ondc category,Test Store
1840,15180,Test product Name,Missing ondc category,Test Store
1841,15179,Test,Missing ondc category,Test Store
1842,15078,Test,Missing ondc category,Test Store
1843,13924,testproduct,Missing ondc category,Test Store
1844,13829,Milk,Missing ondc category,Test Store
1845,16264,Kesari Bath (Sheera),Missing ondc category,Test Store 11
1846,10566,Sample,Missing ondc category,Test Store 11
1847,8381,Test 1,Missing ondc category,Test Store 11
1848,10548,abc,Missing ondc category,Test Store 11
1849,10551,new_P,Missing ondc category,Test Store 11
1850,10555,new_abc,Missing ondc category,Test Store 11
1851,10557,RTYUI,Missing ondc category,Test Store 11
1852,10553,new_o,Missing ondc category,Test Store 11
1853,10559,fjhgjdfgdf,Missing ondc category,Test Store 11
1854,10579,BIUWE,Missing ondc category,Test Store 11
1855,10561,iugdfiwubvdwue,Missing ondc category,Test Store 11
1856,10567,Chocolate Waffle,Missing ondc category,Test Store 11
1857,10574,Cream Bisciuts - Orange,Missing ondc category,Test Store 11
1858,10572,Cornflakes Bicscuit,Missing ondc category,Test Store 11
1859,10550,xyz_new,Missing ondc category,Test Store 11
1860,10563,Cream Bisciuts - Pineapple,Missing ondc category,Test Store 11
1861,10570,Dye Biscuit Small,Missing ondc category,Test Store 11
1862,10568,Arbi,Missing ondc category,Test Store 11
1863,10573,Cream Bisciuts - Chocolate,Missing ondc category,Test Store 11
1864,10571,Star Biscuits,Missing ondc category,Test Store 11
1865,10552,tyu,Missing ondc category,Test Store 11
1866,10569,Sixer Biscuits,Missing ondc category,Test Store 11
1867,10556,new_ghj,Missing ondc category,Test Store 11
1868,10564,Cream Bisciuts - Pineapple,Missing ondc category,Test Store 11
1869,10560,dsv,Missing ondc category,Test Store 11
1870,10562,iugdfiwubvdwue,Missing ondc category,Test Store 11
1871,10558,fjyjtrf,Missing ondc category,Test Store 11
1872,10554,new_product,Missing ondc category,Test Store 11
1873,10578,BIUWE,Missing ondc category,Test Store 11
1874,10603,check,Missing ondc category,Test Store 11
1875,10604,check,Missing ondc category,Test Store 11
1876,10781,Chocolate Biscuits,Missing ondc category,Test Store 11
1877,10782,Cream Bisciuts - Orange,Missing ondc category,Test Store 11
1878,12657,stick,Missing ondc category,Test Store 11
1879,13907,Kapiva Ayurveda Apple Cider Vinegar,Missing ondc category,Jayalaxmi store
1880,13923,jj,Missing ondc category,Jayalaxmi store
1881,13900,Parachute 100% Pure Coconut Oil,Missing ondc category,Jayalaxmi store
1882,13899,Parachute 100% Pure Coconut Oil,Missing ondc category,Jayalaxmi store
1883,13898,Parachute 100% Pure Coconut Oil,Missing ondc category,Jayalaxmi store
1884,13908,Dilbahar Anardana Goli,Missing ondc category,Jayalaxmi store
1885,13904,Parle Hand Sanitizer,Missing ondc category,Jayalaxmi store
1886,13906,Axe Dark Temptation Long Lasting Deodorant Body Spray For Men,Missing ondc category,Jayalaxmi store
1887,13905,Axe Dark Temptation Long Lasting Deodorant Body Spray For Men,Missing ondc category,Jayalaxmi store
1888,13903,Kapiva Ayurveda Apple Cider Vinegar,Missing ondc category,Jayalaxmi store
1889,13902,Dilbahar Anardana Goli,Missing ondc category,Jayalaxmi store
1890,13901,Shikakai Powderr(N),Missing ondc category,Jayalaxmi store
1891,13697,Bisk Farm Milkuit,Missing ondc category,Jayalaxmi store
1892,16262,Idli-2 PC with Sambar - Chatni,Missing ondc category,test businessp
1893,16261,Chow Chow Bath [Khara Bath + Kesri Bath],Missing ondc category,test businessp
1894,16260,Khara Bath [Tarakaree Uppittu],Missing ondc category,test businessp
1895,16258,Kesari Bath (Sheera),Missing ondc category,test businessp
1896,14054,Maggi Rich Tomato Sauce,Missing ondc category,test businessp
1897,12052,test product,Missing ondc category,test businessp
1898,15831,updatedfullprodcut,Missing ondc category,Aut-Test PRODUCT Business
1899,15827,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1900,15763,updatedfullprodcut,Missing ondc category,Aut-Test PRODUCT Business
1901,15759,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1902,15758,updatedfullprodcut,Missing ondc category,Aut-Test PRODUCT Business
1903,15754,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1904,15307,updatedfullprodcut,Missing ondc category,Aut-Test PRODUCT Business
1905,15303,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1906,15049,updatedfullprodcut,Missing ondc category,Aut-Test PRODUCT Business
1907,15045,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1908,15044,updatedfullprodcut,Missing ondc category,Aut-Test PRODUCT Business
1909,15040,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1910,14378,updatedfullprodcut,Missing ondc category,Aut-Test PRODUCT Business
1911,14374,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1912,14373,updatedfullprodcut,Missing ondc category,Aut-Test PRODUCT Business
1913,14369,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1914,14368,updatedfullprodcut,Missing ondc category,Aut-Test PRODUCT Business
1915,14364,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1916,14363,updatedfullprodcut,Missing ondc category,Aut-Test PRODUCT Business
1917,14359,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1918,14284,updatedfullprodcut,Missing ondc category,Aut-Test PRODUCT Business
1919,14280,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1920,14279,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1921,14172,updatedfullprodcut,Missing ondc category,Aut-Test PRODUCT Business
1922,14168,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1923,14167,updatedfullprodcut,Missing ondc category,Aut-Test PRODUCT Business
1924,14163,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1925,14160,updatedfullprodcut,Missing ondc category,Aut-Test PRODUCT Business
1926,14156,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1927,14155,updatedfullprodcut,Missing ondc category,Aut-Test PRODUCT Business
1928,14151,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1929,14150,updatedfullprodcut,Missing ondc category,Aut-Test PRODUCT Business
1930,14146,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1931,14145,updatedfullprodcut,Missing ondc category,Aut-Test PRODUCT Business
1932,14141,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1933,14140,updatedfullprodcut,Missing ondc category,Aut-Test PRODUCT Business
1934,14139,NonVeg test product,Missing ondc category,Aut-Test PRODUCT Business
1935,14138,updatedfullprodcut,Missing ondc category,Aut-Test PRODUCT Business
1936,14134,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1937,14133,NonVeg test product,Missing ondc category,Aut-Test PRODUCT Business
1938,14128,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1939,14127,updatedfullprodcut,Missing ondc category,Aut-Test PRODUCT Business
1940,14126,updatedfullprodcut,Missing ondc category,Aut-Test PRODUCT Business
1941,14119,NonVeg test product,Missing ondc category,Aut-Test PRODUCT Business
1942,14116,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1943,14114,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1944,14113,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1945,14110,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1946,14109,NonVeg test product,Missing ondc category,Aut-Test PRODUCT Business
1947,14108,NonVeg test product,Missing ondc category,Aut-Test PRODUCT Business
1948,14107,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1949,14106,NonVeg test product,Missing ondc category,Aut-Test PRODUCT Business
1950,14105,NonVeg test product,Missing ondc category,Aut-Test PRODUCT Business
1951,14104,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1952,14103,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1953,14101,NonVeg test product,Missing ondc category,Aut-Test PRODUCT Business
1954,14100,NonVeg test product,Missing ondc category,Aut-Test PRODUCT Business
1955,14099,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1956,14098,NonVeg test product,Missing ondc category,Aut-Test PRODUCT Business
1957,14097,NonVeg test product,Missing ondc category,Aut-Test PRODUCT Business
1958,14096,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1959,14055,NonVeg test product,Missing ondc category,Aut-Test PRODUCT Business
1960,14053,NonVeg test product,Missing ondc category,Aut-Test PRODUCT Business
1961,14052,NonVeg test product,Missing ondc category,Aut-Test PRODUCT Business
1962,14051,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1963,14050,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1964,14008,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1965,14007,NonVeg test product,Missing ondc category,Aut-Test PRODUCT Business
1966,14006,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1967,14005,NonVeg test product,Missing ondc category,Aut-Test PRODUCT Business
1968,14004,TestProduct,Missing ondc category,Aut-Test PRODUCT Business
1969,14003,NonVeg test product,Missing ondc category,Aut-Test PRODUCT Business
1970,14002,NonVeg test product,Missing ondc category,Aut-Test PRODUCT Business
1971,14001,NonVeg test product,Missing ondc category,Aut-Test PRODUCT Business
1972,14000,NonVeg test product,Missing ondc category,Aut-Test PRODUCT Business
